Time,Time,NO2,area,period
2020-03-06 10:00:00,10,18.0,SC,l2
2020-03-06 11:00:00,11,18.148148148148145,SC,l2
2020-03-06 12:00:00,12,16.88888888888889,SC,l2
2020-03-06 13:00:00,13,15.40740740740741,SC,l2
2020-03-06 14:00:00,14,16.0,SC,l2
2020-03-06 15:00:00,15,16.51851851851852,SC,l2
2020-03-06 16:00:00,16,16.962962962962965,SC,l2
2020-03-06 17:00:00,17,19.185185185185187,SC,l2
2020-03-06 18:00:00,18,20.962962962962965,SC,l2
2020-03-06 19:00:00,19,23.0,SC,l2
2020-03-06 20:00:00,20,22.925925925925927,SC,l2
2020-03-06 21:00:00,21,22.185185185185183,SC,l2
2020-03-06 22:00:00,22,22.11111111111111,SC,l2
2020-03-06 23:00:00,23,21.407407407407405,SC,l2
2020-03-07 00:00:00,0,19.814814814814817,SC,l2
2020-03-07 01:00:00,1,18.925925925925927,SC,l2
2020-03-07 02:00:00,2,17.88888888888889,SC,l2
2020-03-07 03:00:00,3,17.37037037037037,SC,l2
2020-03-07 04:00:00,4,16.59259259259259,SC,l2
2020-03-07 05:00:00,5,16.074074074074076,SC,l2
2020-03-07 06:00:00,6,16.0,SC,l2
2020-03-07 07:00:00,7,17.77777777777778,SC,l2
2020-03-07 08:00:00,8,22.37037037037037,SC,l2
2020-03-07 09:00:00,9,22.037037037037038,SC,l2
2020-03-07 10:00:00,10,20.925925925925927,SC,l2
2020-03-07 11:00:00,11,20.333333333333332,SC,l2
2020-03-07 12:00:00,12,18.88888888888889,SC,l2
2020-03-07 13:00:00,13,16.296296296296294,SC,l2
2020-03-07 14:00:00,14,15.185185185185187,SC,l2
2020-03-07 15:00:00,15,14.259259259259258,SC,l2
2020-03-07 16:00:00,16,15.555555555555555,SC,l2
2020-03-07 17:00:00,17,17.185185185185187,SC,l2
2020-03-07 18:00:00,18,19.592592592592595,SC,l2
2020-03-07 19:00:00,19,21.37037037037037,SC,l2
2020-03-07 20:00:00,20,21.037037037037038,SC,l2
2020-03-07 21:00:00,21,19.814814814814817,SC,l2
2020-03-07 22:00:00,22,19.703703703703706,SC,l2
2020-03-07 23:00:00,23,18.296296296296294,SC,l2
2020-03-08 00:00:00,0,16.74074074074074,SC,l2
2020-03-08 01:00:00,1,15.333333333333334,SC,l2
2020-03-08 02:00:00,2,14.037037037037036,SC,l2
2020-03-08 03:00:00,3,13.25925925925926,SC,l2
2020-03-08 04:00:00,4,13.518518518518519,SC,l2
2020-03-08 05:00:00,5,13.814814814814817,SC,l2
2020-03-08 06:00:00,6,16.14814814814815,SC,l2
2020-03-08 07:00:00,7,18.22222222222222,SC,l2
2020-03-08 08:00:00,8,20.74074074074074,SC,l2
2020-03-08 09:00:00,9,19.814814814814817,SC,l2
2020-03-08 10:00:00,10,18.703703703703706,SC,l2
2020-03-08 11:00:00,11,15.851851851851855,SC,l2
2020-03-08 12:00:00,12,13.407407407407408,SC,l2
2020-03-08 13:00:00,13,11.11111111111111,SC,l2
2020-03-08 14:00:00,14,10.925925925925926,SC,l2
2020-03-08 15:00:00,15,11.518518518518519,SC,l2
2020-03-08 16:00:00,16,11.88888888888889,SC,l2
2020-03-08 17:00:00,17,12.11111111111111,SC,l2
2020-03-08 18:00:00,18,13.555555555555555,SC,l2
2020-03-08 19:00:00,19,13.037037037037036,SC,l2
2020-03-08 20:00:00,20,12.666666666666666,SC,l2
2020-03-08 21:00:00,21,12.814814814814815,SC,l2
2020-03-08 22:00:00,22,12.037037037037036,SC,l2
2020-03-08 23:00:00,23,11.666666666666666,SC,l2
2020-03-09 00:00:00,0,11.0,SC,l2
2020-03-09 01:00:00,1,10.518518518518519,SC,l2
2020-03-09 02:00:00,2,10.481481481481481,SC,l2
2020-03-09 03:00:00,3,10.0,SC,l2
2020-03-09 04:00:00,4,9.777777777777779,SC,l2
2020-03-09 05:00:00,5,10.296296296296298,SC,l2
2020-03-09 06:00:00,6,10.814814814814815,SC,l2
2020-03-09 07:00:00,7,11.814814814814815,SC,l2
2020-03-09 08:00:00,8,14.703703703703702,SC,l2
2020-03-09 09:00:00,9,16.77777777777778,SC,l2
2020-03-09 10:00:00,10,16.555555555555557,SC,l2
2020-03-09 11:00:00,11,14.814814814814813,SC,l2
2020-03-09 12:00:00,12,13.37037037037037,SC,l2
2020-03-09 13:00:00,13,11.592592592592592,SC,l2
2020-03-09 14:00:00,14,11.25925925925926,SC,l2
2020-03-09 15:00:00,15,12.185185185185185,SC,l2
2020-03-09 16:00:00,16,12.666666666666666,SC,l2
2020-03-09 17:00:00,17,13.592592592592592,SC,l2
2020-03-09 18:00:00,18,14.88888888888889,SC,l2
2020-03-09 19:00:00,19,18.37037037037037,SC,l2
2020-03-09 20:00:00,20,21.333333333333332,SC,l2
2020-03-09 21:00:00,21,22.22222222222222,SC,l2
2020-03-09 22:00:00,22,24.074074074074073,SC,l2
2020-03-09 23:00:00,23,22.37037037037037,SC,l2
2020-03-10 00:00:00,0,20.333333333333332,SC,l2
2020-03-10 01:00:00,1,19.925925925925924,SC,l2
2020-03-10 02:00:00,2,20.259259259259256,SC,l2
2020-03-10 03:00:00,3,15.703703703703702,SC,l2
2020-03-10 04:00:00,4,11.481481481481481,SC,l2
2020-03-10 05:00:00,5,9.851851851851851,SC,l2
2020-03-10 06:00:00,6,9.703703703703704,SC,l2
2020-03-10 07:00:00,7,10.185185185185183,SC,l2
2020-03-10 08:00:00,8,12.0,SC,l2
2020-03-10 09:00:00,9,13.333333333333334,SC,l2
2020-03-10 10:00:00,10,12.518518518518517,SC,l2
2020-03-10 11:00:00,11,11.666666666666666,SC,l2
2020-03-10 12:00:00,12,10.518518518518517,SC,l2
2020-03-10 13:00:00,13,9.592592592592593,SC,l2
2020-03-10 14:00:00,14,8.925925925925927,SC,l2
2020-03-10 15:00:00,15,9.370370370370372,SC,l2
2020-03-10 16:00:00,16,9.74074074074074,SC,l2
2020-03-10 17:00:00,17,10.518518518518517,SC,l2
2020-03-10 18:00:00,18,12.703703703703702,SC,l2
2020-03-10 19:00:00,19,15.074074074074076,SC,l2
2020-03-10 20:00:00,20,14.296296296296298,SC,l2
2020-03-10 21:00:00,21,15.074074074074076,SC,l2
2020-03-10 22:00:00,22,15.48148148148148,SC,l2
2020-03-10 23:00:00,23,15.037037037037035,SC,l2
2020-03-11 00:00:00,0,12.481481481481481,SC,l2
2020-03-11 01:00:00,1,12.481481481481481,SC,l2
2020-03-11 02:00:00,2,12.666666666666666,SC,l2
2020-03-11 03:00:00,3,12.814814814814815,SC,l2
2020-03-11 04:00:00,4,12.555555555555555,SC,l2
2020-03-11 05:00:00,5,12.777777777777779,SC,l2
2020-03-11 06:00:00,6,13.185185185185185,SC,l2
2020-03-11 07:00:00,7,14.629629629629632,SC,l2
2020-03-11 08:00:00,8,18.51851851851852,SC,l2
2020-03-11 09:00:00,9,20.259259259259256,SC,l2
2020-03-11 10:00:00,10,22.11111111111111,SC,l2
2020-03-11 11:00:00,11,23.48148148148148,SC,l2
2020-03-11 12:00:00,12,24.703703703703706,SC,l2
2020-03-11 13:00:00,13,23.185185185185187,SC,l2
2020-03-11 14:00:00,14,22.629629629629633,SC,l2
2020-03-11 15:00:00,15,22.48148148148148,SC,l2
2020-03-11 16:00:00,16,22.666666666666668,SC,l2
2020-03-11 17:00:00,17,24.037037037037038,SC,l2
2020-03-11 18:00:00,18,26.074074074074073,SC,l2
2020-03-11 19:00:00,19,26.25925925925926,SC,l2
2020-03-11 20:00:00,20,25.444444444444443,SC,l2
2020-03-11 21:00:00,21,24.555555555555557,SC,l2
2020-03-11 22:00:00,22,23.48148148148148,SC,l2
2020-03-11 23:00:00,23,22.0,SC,l2
2020-03-12 00:00:00,0,21.296296296296294,SC,l2
2020-03-12 01:00:00,1,20.037037037037038,SC,l2
2020-03-12 02:00:00,2,19.259259259259256,SC,l2
2020-03-12 03:00:00,3,18.370370370370367,SC,l2
2020-03-12 04:00:00,4,17.037037037037035,SC,l2
2020-03-12 05:00:00,5,17.148148148148145,SC,l2
2020-03-12 06:00:00,6,17.925925925925924,SC,l2
2020-03-12 07:00:00,7,19.703703703703702,SC,l2
2020-03-12 08:00:00,8,20.88888888888889,SC,l2
2020-03-12 09:00:00,9,20.925925925925927,SC,l2
2020-03-12 10:00:00,10,20.22222222222222,SC,l2
2020-03-12 11:00:00,11,23.11111111111111,SC,l2
2020-03-12 12:00:00,12,23.74074074074074,SC,l2
2020-03-12 13:00:00,13,22.14814814814815,SC,l2
2020-03-12 14:00:00,14,22.85185185185185,SC,l2
2020-03-12 15:00:00,15,25.333333333333332,SC,l2
2020-03-12 16:00:00,16,26.296296296296294,SC,l2
2020-03-12 17:00:00,17,25.666666666666668,SC,l2
2020-03-12 18:00:00,18,27.22222222222222,SC,l2
2020-03-12 19:00:00,19,27.77777777777778,SC,l2
2020-03-12 20:00:00,20,25.962962962962962,SC,l2
2020-03-12 21:00:00,21,24.14814814814815,SC,l2
2020-03-12 22:00:00,22,24.037037037037038,SC,l2
2020-03-12 23:00:00,23,22.77777777777778,SC,l2
2020-03-13 00:00:00,0,21.814814814814817,SC,l2
2020-03-13 01:00:00,1,19.88888888888889,SC,l2
2020-03-13 02:00:00,2,18.40740740740741,SC,l2
2020-03-13 03:00:00,3,17.88888888888889,SC,l2
2020-03-13 04:00:00,4,18.444444444444443,SC,l2
2020-03-13 05:00:00,5,18.444444444444443,SC,l2
2020-03-13 06:00:00,6,17.592592592592595,SC,l2
2020-03-13 07:00:00,7,18.333333333333332,SC,l2
2020-03-13 08:00:00,8,21.25925925925926,SC,l2
2020-03-13 09:00:00,9,21.555555555555557,SC,l2
2020-03-13 10:00:00,10,22.37037037037037,SC,l2
2020-03-13 11:00:00,11,21.14814814814815,SC,l2
2020-03-13 12:00:00,12,18.962962962962962,SC,l2
2020-03-13 13:00:00,13,18.185185185185183,SC,l2
2020-03-13 14:00:00,14,17.62962962962963,SC,l2
2020-03-13 15:00:00,15,19.074074074074073,SC,l2
2020-03-13 16:00:00,16,21.77777777777778,SC,l2
2020-03-13 17:00:00,17,22.14814814814815,SC,l2
2020-03-13 18:00:00,18,23.296296296296294,SC,l2
2020-03-13 19:00:00,19,23.592592592592595,SC,l2
2020-03-13 20:00:00,20,21.814814814814817,SC,l2
2020-03-13 21:00:00,21,21.85185185185185,SC,l2
2020-03-13 22:00:00,22,20.74074074074074,SC,l2
2020-03-13 23:00:00,23,20.185185185185183,SC,l2
2020-03-14 00:00:00,0,19.925925925925927,SC,l2
2020-03-14 01:00:00,1,17.740740740740744,SC,l2
2020-03-14 02:00:00,2,15.074074074074076,SC,l2
2020-03-14 03:00:00,3,11.925925925925927,SC,l2
2020-03-14 04:00:00,4,10.962962962962962,SC,l2
2020-03-14 05:00:00,5,10.592592592592593,SC,l2
2020-03-14 06:00:00,6,11.037037037037038,SC,l2
2020-03-14 07:00:00,7,11.703703703703702,SC,l2
2020-03-14 08:00:00,8,12.88888888888889,SC,l2
2020-03-14 09:00:00,9,13.88888888888889,SC,l2
2020-03-14 10:00:00,10,14.0,SC,l2
2020-03-14 11:00:00,11,13.074074074074074,SC,l2
2020-03-14 12:00:00,12,13.222222222222221,SC,l2
2020-03-14 13:00:00,13,12.222222222222221,SC,l2
2020-03-14 14:00:00,14,11.0,SC,l2
2020-03-14 15:00:00,15,10.0,SC,l2
2020-03-14 16:00:00,16,10.925925925925927,SC,l2
2020-03-14 17:00:00,17,11.925925925925926,SC,l2
2020-03-14 18:00:00,18,13.444444444444445,SC,l2
2020-03-14 19:00:00,19,16.0,SC,l2
2020-03-14 20:00:00,20,17.074074074074076,SC,l2
2020-03-14 21:00:00,21,16.51851851851852,SC,l2
2020-03-14 22:00:00,22,16.40740740740741,SC,l2
2020-03-14 23:00:00,23,16.51851851851852,SC,l2
2020-03-15 00:00:00,0,14.51851851851852,SC,l2
2020-03-15 01:00:00,1,14.629629629629632,SC,l2
2020-03-15 02:00:00,2,15.48148148148148,SC,l2
2020-03-15 03:00:00,3,16.333333333333332,SC,l2
2020-03-15 04:00:00,4,16.148148148148145,SC,l2
2020-03-15 05:00:00,5,15.333333333333334,SC,l2
2020-03-15 06:00:00,6,15.185185185185187,SC,l2
2020-03-15 07:00:00,7,16.148148148148145,SC,l2
2020-03-15 08:00:00,8,17.51851851851852,SC,l2
2020-03-15 09:00:00,9,17.740740740740744,SC,l2
2020-03-15 10:00:00,10,17.259259259259256,SC,l2
2020-03-15 11:00:00,11,16.0,SC,l2
2020-03-15 12:00:00,12,14.51851851851852,SC,l2
2020-03-15 13:00:00,13,14.555555555555555,SC,l2
2020-03-15 14:00:00,14,14.666666666666666,SC,l2
2020-03-15 15:00:00,15,15.48148148148148,SC,l2
2020-03-15 16:00:00,16,15.851851851851855,SC,l2
2020-03-15 17:00:00,17,15.962962962962965,SC,l2
2020-03-15 18:00:00,18,19.11111111111111,SC,l2
2020-03-15 19:00:00,19,20.62962962962963,SC,l2
2020-03-15 20:00:00,20,19.51851851851852,SC,l2
2020-03-15 21:00:00,21,19.296296296296294,SC,l2
2020-03-15 22:00:00,22,19.407407407407405,SC,l2
2020-03-15 23:00:00,23,19.14814814814815,SC,l2
2020-03-16 00:00:00,0,17.185185185185187,SC,l2
2020-03-16 01:00:00,1,16.666666666666668,SC,l2
2020-03-16 02:00:00,2,16.666666666666668,SC,l2
2020-03-16 03:00:00,3,15.666666666666666,SC,l2
2020-03-16 04:00:00,4,15.222222222222221,SC,l2
2020-03-16 05:00:00,5,14.666666666666666,SC,l2
2020-03-16 06:00:00,6,15.40740740740741,SC,l2
2020-03-16 07:00:00,7,17.666666666666668,SC,l2
2020-03-16 08:00:00,8,22.37037037037037,SC,l2
2020-03-16 09:00:00,9,24.11111111111111,SC,l2
2020-03-16 10:00:00,10,23.037037037037038,SC,l2
2020-03-16 11:00:00,11,20.48148148148148,SC,l2
2020-03-16 12:00:00,12,18.555555555555557,SC,l2
2020-03-16 13:00:00,13,16.259259259259256,SC,l2
2020-03-16 14:00:00,14,14.703703703703702,SC,l2
2020-03-16 15:00:00,15,14.185185185185185,SC,l2
2020-03-16 16:00:00,16,14.740740740740742,SC,l2
2020-03-16 17:00:00,17,16.296296296296298,SC,l2
2020-03-16 18:00:00,18,17.629629629629633,SC,l2
2020-03-16 19:00:00,19,18.925925925925927,SC,l2
2020-03-16 20:00:00,20,17.814814814814813,SC,l2
2020-03-16 21:00:00,21,18.555555555555557,SC,l2
2020-03-16 22:00:00,22,18.666666666666668,SC,l2
2020-03-16 23:00:00,23,19.77777777777778,SC,l2
2020-03-17 00:00:00,0,19.22222222222222,SC,l2
2020-03-17 01:00:00,1,18.333333333333332,SC,l2
2020-03-17 02:00:00,2,17.48148148148148,SC,l2
2020-03-17 03:00:00,3,16.77777777777778,SC,l2
2020-03-17 04:00:00,4,16.370370370370367,SC,l2
2020-03-17 05:00:00,5,15.444444444444445,SC,l2
2020-03-17 06:00:00,6,16.185185185185183,SC,l2
2020-03-17 07:00:00,7,17.333333333333332,SC,l2
2020-03-17 08:00:00,8,21.037037037037038,SC,l2
2020-03-17 09:00:00,9,23.74074074074074,SC,l2
2020-03-17 10:00:00,10,24.962962962962962,SC,l2
2020-03-17 11:00:00,11,25.14814814814815,SC,l2
2020-03-17 12:00:00,12,24.74074074074074,SC,l2
2020-03-17 13:00:00,13,22.25925925925926,SC,l2
2020-03-17 14:00:00,14,21.88888888888889,SC,l2
2020-03-17 15:00:00,15,21.333333333333332,SC,l2
2020-03-17 16:00:00,16,21.592592592592595,SC,l2
2020-03-17 17:00:00,17,23.444444444444443,SC,l2
2020-03-17 18:00:00,18,27.77777777777778,SC,l2
2020-03-17 19:00:00,19,29.88888888888889,SC,l2
2020-03-17 20:00:00,20,28.333333333333332,SC,l2
2020-03-17 21:00:00,21,27.925925925925927,SC,l2
2020-03-17 22:00:00,22,26.814814814814817,SC,l2
2020-03-17 23:00:00,23,26.0,SC,l2
2020-03-18 00:00:00,0,25.592592592592595,SC,l2
2020-03-18 01:00:00,1,24.666666666666668,SC,l2
2020-03-18 02:00:00,2,25.333333333333332,SC,l2
2020-03-18 03:00:00,3,25.962962962962962,SC,l2
2020-03-18 04:00:00,4,26.48148148148148,SC,l2
2020-03-18 05:00:00,5,25.77777777777778,SC,l2
2020-03-18 06:00:00,6,23.925925925925927,SC,l2
2020-03-18 07:00:00,7,23.444444444444443,SC,l2
2020-03-18 08:00:00,8,26.51851851851852,SC,l2
2020-03-18 09:00:00,9,31.03703703703704,SC,l2
2020-03-18 10:00:00,10,32.44444444444444,SC,l2
2020-03-18 11:00:00,11,33.666666666666664,SC,l2
2020-03-18 12:00:00,12,29.81481481481482,SC,l2
2020-03-18 13:00:00,13,26.296296296296294,SC,l2
2020-03-18 14:00:00,14,25.51851851851852,SC,l2
2020-03-18 15:00:00,15,25.48148148148148,SC,l2
2020-03-18 16:00:00,16,24.11111111111111,SC,l2
2020-03-18 17:00:00,17,23.666666666666668,SC,l2
2020-03-18 18:00:00,18,,SC,l2
2020-03-18 19:00:00,19,,SC,l2
2020-03-18 20:00:00,20,,SC,l2
2020-03-18 21:00:00,21,26.77777777777778,SC,l2
2020-03-18 22:00:00,22,25.592592592592595,SC,l2
2020-03-18 23:00:00,23,26.555555555555557,SC,l2
2020-03-19 00:00:00,0,,SC,l2
2020-03-19 01:00:00,1,,SC,l2
2020-03-19 02:00:00,2,,SC,l2
2020-03-19 03:00:00,3,,SC,l2
2020-03-19 04:00:00,4,,SC,l2
2020-03-19 05:00:00,5,,SC,l2
2020-03-19 06:00:00,6,,SC,l2
2020-03-19 07:00:00,7,,SC,l2
2020-03-19 08:00:00,8,,SC,l2
2020-03-19 09:00:00,9,30.555555555555557,SC,l2
2020-03-19 10:00:00,10,27.74074074074074,SC,l2
2020-03-19 11:00:00,11,25.407407407407405,SC,l2
2020-03-19 12:00:00,12,25.77777777777778,SC,l2
2020-03-19 13:00:00,13,26.074074074074073,SC,l2
2020-03-19 14:00:00,14,23.333333333333332,SC,l2
2020-03-19 15:00:00,15,24.740740740740744,SC,l2
2020-03-19 16:00:00,16,23.814814814814817,SC,l2
2020-03-19 17:00:00,17,24.592592592592595,SC,l2
2020-03-19 18:00:00,18,25.555555555555557,SC,l2
2020-03-19 19:00:00,19,27.88888888888889,SC,l2
2020-03-19 20:00:00,20,32.25925925925927,SC,l2
2020-03-19 21:00:00,21,35.0,SC,l2
2020-03-19 22:00:00,22,33.14814814814815,SC,l2
2020-03-19 23:00:00,23,31.22222222222222,SC,l2
2020-03-20 00:00:00,0,31.22222222222222,SC,l2
2020-03-20 01:00:00,1,30.148148148148152,SC,l2
2020-03-20 02:00:00,2,27.85185185185185,SC,l2
2020-03-20 03:00:00,3,27.444444444444443,SC,l2
2020-03-20 04:00:00,4,27.185185185185183,SC,l2
2020-03-20 05:00:00,5,26.62962962962963,SC,l2
2020-03-20 06:00:00,6,25.925925925925927,SC,l2
2020-03-20 07:00:00,7,26.037037037037038,SC,l2
2020-03-20 08:00:00,8,27.25925925925926,SC,l2
2020-03-20 09:00:00,9,29.259259259259263,SC,l2
2020-03-20 10:00:00,10,29.96296296296296,SC,l2
2020-03-20 11:00:00,11,29.407407407407405,SC,l2
2020-03-20 12:00:00,12,28.96296296296296,SC,l2
2020-03-20 13:00:00,13,28.740740740740737,SC,l2
2020-03-20 14:00:00,14,30.629629629629626,SC,l2
2020-03-20 15:00:00,15,32.111111111111114,SC,l2
2020-03-20 16:00:00,16,32.74074074074073,SC,l2
2020-03-20 17:00:00,17,35.333333333333336,SC,l2
2020-03-20 18:00:00,18,37.370370370370374,SC,l2
2020-03-20 19:00:00,19,37.03703703703704,SC,l2
2020-03-20 20:00:00,20,33.96296296296296,SC,l2
2020-03-20 21:00:00,21,31.77777777777778,SC,l2
2020-03-20 22:00:00,22,29.666666666666668,SC,l2
2020-03-20 23:00:00,23,27.592592592592595,SC,l2
2020-03-21 00:00:00,0,25.074074074074073,SC,l2
2020-03-21 01:00:00,1,22.25925925925926,SC,l2
2020-03-21 02:00:00,2,21.814814814814817,SC,l2
2020-03-21 03:00:00,3,20.25925925925926,SC,l2
2020-03-21 04:00:00,4,18.666666666666668,SC,l2
2020-03-21 05:00:00,5,17.0,SC,l2
2020-03-21 06:00:00,6,16.037037037037038,SC,l2
2020-03-21 07:00:00,7,16.77777777777778,SC,l2
2020-03-21 08:00:00,8,18.51851851851852,SC,l2
2020-03-21 09:00:00,9,19.88888888888889,SC,l2
2020-03-21 10:00:00,10,20.48148148148148,SC,l2
2020-03-21 11:00:00,11,18.85185185185185,SC,l2
2020-03-21 12:00:00,12,17.11111111111111,SC,l2
2020-03-21 13:00:00,13,15.88888888888889,SC,l2
2020-03-21 14:00:00,14,14.074074074074074,SC,l2
2020-03-21 15:00:00,15,13.333333333333334,SC,l2
2020-03-21 16:00:00,16,14.962962962962965,SC,l2
2020-03-21 17:00:00,17,16.296296296296298,SC,l2
2020-03-21 18:00:00,18,17.51851851851852,SC,l2
2020-03-21 19:00:00,19,19.62962962962963,SC,l2
2020-03-21 20:00:00,20,18.592592592592595,SC,l2
2020-03-21 21:00:00,21,19.037037037037038,SC,l2
2020-03-21 22:00:00,22,19.185185185185183,SC,l2
2020-03-21 23:00:00,23,19.85185185185185,SC,l2
2020-03-22 00:00:00,0,19.48148148148148,SC,l2
2020-03-22 01:00:00,1,18.22222222222222,SC,l2
2020-03-22 02:00:00,2,18.74074074074074,SC,l2
2020-03-22 03:00:00,3,18.555555555555557,SC,l2
2020-03-22 04:00:00,4,17.555555555555557,SC,l2
2020-03-22 05:00:00,5,17.51851851851852,SC,l2
2020-03-22 06:00:00,6,18.14814814814815,SC,l2
2020-03-22 07:00:00,7,19.62962962962963,SC,l2
2020-03-22 08:00:00,8,20.37037037037037,SC,l2
2020-03-22 09:00:00,9,19.185185185185183,SC,l2
2020-03-22 10:00:00,10,15.851851851851855,SC,l2
2020-03-22 11:00:00,11,12.666666666666666,SC,l2
2020-03-22 12:00:00,12,13.74074074074074,SC,l2
2020-03-22 13:00:00,13,12.481481481481481,SC,l2
2020-03-22 14:00:00,14,10.37037037037037,SC,l2
2020-03-22 15:00:00,15,9.777777777777779,SC,l2
2020-03-22 16:00:00,16,11.185185185185185,SC,l2
2020-03-22 17:00:00,17,12.703703703703702,SC,l2
2020-03-22 18:00:00,18,16.740740740740744,SC,l2
2020-03-22 19:00:00,19,21.85185185185185,SC,l2
2020-03-22 20:00:00,20,26.51851851851852,SC,l2
2020-03-22 21:00:00,21,25.444444444444443,SC,l2
2020-03-22 22:00:00,22,24.555555555555557,SC,l2
2020-03-22 23:00:00,23,24.25925925925926,SC,l2
2020-03-23 00:00:00,0,22.25925925925926,SC,l2
2020-03-23 01:00:00,1,20.0,SC,l2
2020-03-23 02:00:00,2,18.77777777777778,SC,l2
2020-03-23 03:00:00,3,18.703703703703706,SC,l2
2020-03-23 04:00:00,4,18.037037037037038,SC,l2
2020-03-23 05:00:00,5,18.962962962962962,SC,l2
2020-03-23 06:00:00,6,19.77777777777778,SC,l2
2020-03-23 07:00:00,7,19.555555555555557,SC,l2
2020-03-23 08:00:00,8,22.11111111111111,SC,l2
2020-03-23 09:00:00,9,22.925925925925927,SC,l2
2020-03-23 10:00:00,10,19.037037037037035,SC,l2
2020-03-23 11:00:00,11,15.59259259259259,SC,l2
2020-03-23 12:00:00,12,13.62962962962963,SC,l2
2020-03-23 13:00:00,13,12.0,SC,l2
2020-03-23 14:00:00,14,10.407407407407408,SC,l2
2020-03-23 15:00:00,15,10.703703703703702,SC,l2
2020-03-23 16:00:00,16,13.11111111111111,SC,l2
2020-03-23 17:00:00,17,16.22222222222222,SC,l2
2020-03-23 18:00:00,18,17.444444444444443,SC,l2
2020-03-23 19:00:00,19,19.14814814814815,SC,l2
